set	origin_ATAC	origin_chIP	context	context_id	is_matched	tf_name	db_id_ATAC	db_id_chIP
train	brainTF	brainTF	neurons_none	287	TRUE	NFIB	neurons;neurons;neurons	NFIBneuronsDLPFC;NFIBneuronsFP;NFIBneuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	NFIC	neurons;neurons;neurons	NFICneuronsDLPFC;NFICneuronsFP;NFICneuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	NR2F1	neurons;neurons;neurons	NR2F1neuronsDLPFC;NR2F1neuronsFP;NR2F1neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	NR2F2	neurons;neurons	NR2F2neuronsFP;NR2F2neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	NR3C1	neurons;neurons;neurons	NR3C1neuronsDLPFC;NR3C1neuronsFP;NR3C1neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	NRF1	neurons;neurons;neurons	NRF1neuronsDLPFC;NRF1neuronsFP;NRF1neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	PKNOX1	neurons;neurons;neurons	PKNOX1neuronsDLPFC;PKNOX1neuronsFP;PKNOX1neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	Pol2	neurons;neurons;neurons	Pol2neuronsDLPFC;Pol2neuronsFP;Pol2neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	POU3F2	neurons;neurons;neurons	POU3F2neuronsDLPFC;POU3F2neuronsFP;POU3F2neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	PRDM15	neurons;neurons;neurons	PRDM15neuronsDLPFC;PRDM15neuronsFP;PRDM15neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	RELB	neurons;neurons;neurons	RELBneuronsDLPFC;RELBneuronsFP;RELBneuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	SATB2	neurons;neurons;neurons	SATB2neuronsDLPFC;SATB2neuronsFP;SATB2neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	SIN3A	neurons;neurons;neurons	SIN3AneuronsDLPFC;SIN3AneuronsFP;SIN3AneuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	SKIL	neurons;neurons;neurons	SKILneuronsDLPFC;SKILneuronsFP;SKILneuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	SMARCA5	neurons;neurons;neurons	SMARCA5neuronsDLPFC;SMARCA5neuronsFP;SMARCA5neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	SMC3	neurons;neurons;neurons	SMC3neuronsDLPFC;SMC3neuronsFP;SMC3neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	SP1	neurons;neurons;neurons	SP1neuronsDLPFC;SP1neuronsFP;SP1neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	SP4	neurons;neurons;neurons	SP4neuronsDLPFC;SP4neuronsFP;SP4neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	SREBF2	neurons;neurons;neurons	SREBF2neuronsDLPFC;SREBF2neuronsFP;SREBF2neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	SRF	neurons;neurons;neurons	SRFneuronsDLPFC;SRFneuronsFP;SRFneuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	STAT4	neurons;neurons;neurons	STAT4neuronsDLPFC;STAT4neuronsFP;STAT4neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	TARDBP	neurons;neurons;neurons	TARDBPneuronsDLPFC;TARDBPneuronsFP;TARDBPneuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	TBR1	neurons;neurons;neurons	TBR1neuronsDLPFC;TBR1neuronsFP;TBR1neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	TCF12	neurons;neurons;neurons	TCF12neuronsDLPFC;TCF12neuronsFP;TCF12neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	TRIM28	neurons;neurons;neurons	TRIM28neuronsDLPFC;TRIM28neuronsFP;TRIM28neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	YBX1	neurons	YBX1neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	YY1	neurons;neurons;neurons	YY1neuronsDLPFC;YY1neuronsFP;YY1neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	ZEB1	neurons;neurons;neurons	ZEB1neuronsDLPFC;ZEB1neuronsFP;ZEB1neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	ZEB2	neurons;neurons;neurons	ZEB2neuronsDLPFC;ZEB2neuronsFP;ZEB2neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	ZFP91	neurons;neurons;neurons	ZFP91neuronsDLPFC;ZFP91neuronsFP;ZFP91neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	ZHX1	neurons;neurons;neurons	ZHX1neuronsDLPFC;ZHX1neuronsFP;ZHX1neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	ZNF143	neurons;neurons;neurons	ZNF143neuronsDLPFC;ZNF143neuronsFP;ZNF143neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	ZNF24	neurons;neurons;neurons	ZNF24neuronsDLPFC;ZNF24neuronsFP;ZNF24neuronsOL
train	brainTF	brainTF	neurons_none	287	TRUE	ZNF384	neurons;neurons;neurons	ZNF384neuronsDLPFC;ZNF384neuronsFP;ZNF384neuronsOL
train	brainTF	brainTF	oligos_none	288	TRUE	ASCL1	oligos;oligos;oligos	ASCL1oligosDLPFC;ASCL1oligosFP;ASCL1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	ASH1L	oligos;oligos;oligos	ASH1LoligosDLPFC;ASH1LoligosFP;ASH1LoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	ASH2L	oligos;oligos;oligos	ASH2LoligosDLPFC;ASH2LoligosFP;ASH2LoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	BCL11A	oligos;oligos;oligos	BCL11AoligosDLPFC;BCL11AoligosFP;BCL11AoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	BCL11B	oligos;oligos;oligos	BCL11BoligosDLPFC;BCL11BoligosFP;BCL11BoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	BHLHE40	oligos;oligos;oligos	BHLHE40oligosDLPFC;BHLHE40oligosFP;BHLHE40oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	BHLHE41	oligos;oligos;oligos	BHLHE41oligosDLPFC;BHLHE41oligosFP;BHLHE41oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	BMI1	oligos;oligos;oligos	BMI1oligosDLPFC;BMI1oligosFP;BMI1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	BRD4	oligos;oligos;oligos	BRD4oligosDLPFC;BRD4oligosFP;BRD4oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	CHD4	oligos;oligos;oligos	CHD4oligosDLPFC;CHD4oligosFP;CHD4oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	CLOCK	oligos;oligos;oligos	CLOCKoligosDLPFC;CLOCKoligosFP;CLOCKoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	CREB1	oligos;oligos;oligos	CREB1oligosDLPFC;CREB1oligosFP;CREB1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	CTCF	oligos;oligos;oligos	CTCFoligosDLPFC;CTCFoligosFP;CTCFoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	DEAF1	oligos;oligos;oligos	DEAF1oligosDLPFC;DEAF1oligosFP;DEAF1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	E2F1	oligos;oligos;oligos	E2F1oligosDLPFC;E2F1oligosFP;E2F1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	EGR1	oligos;oligos;oligos	EGR1oligosDLPFC;EGR1oligosFP;EGR1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	EWSR1	oligos;oligos;oligos	EWSR1oligosDLPFC;EWSR1oligosFP;EWSR1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	GABPB1	oligos;oligos;oligos	GABPB1oligosDLPFC;GABPB1oligosFP;GABPB1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	GMEB1	oligos;oligos;oligos	GMEB1oligosDLPFC;GMEB1oligosFP;GMEB1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	HCFC1	oligos;oligos;oligos	HCFC1oligosDLPFC;HCFC1oligosFP;HCFC1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	MAZ	oligos;oligos;oligos	MAZoligosDLPFC;MAZoligosFP;MAZoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	MITF	oligos;oligos;oligos	MITFoligosDLPFC;MITFoligosFP;MITFoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	NFIB	oligos;oligos;oligos	NFIBoligosDLPFC;NFIBoligosFP;NFIBoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	NFIC	oligos;oligos;oligos	NFIColigosDLPFC;NFIColigosFP;NFIColigosOL
train	brainTF	brainTF	oligos_none	288	TRUE	NR2F1	oligos;oligos;oligos	NR2F1oligosDLPFC;NR2F1oligosFP;NR2F1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	NR2F2	oligos;oligos	NR2F2oligosFP;NR2F2oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	NR3C1	oligos;oligos;oligos	NR3C1oligosDLPFC;NR3C1oligosFP;NR3C1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	NRF1	oligos;oligos;oligos	NRF1oligosDLPFC;NRF1oligosFP;NRF1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	OLIG2	oligos;oligos;oligos	OLIG2oligosDLPFC;OLIG2oligosFP;OLIG2oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	PKNOX1	oligos;oligos;oligos	PKNOX1oligosDLPFC;PKNOX1oligosFP;PKNOX1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	Pol2	oligos;oligos;oligos	Pol2oligosDLPFC;Pol2oligosFP;Pol2oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	PRDM15	oligos;oligos;oligos	PRDM15oligosDLPFC;PRDM15oligosFP;PRDM15oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	RELB	oligos;oligos;oligos	RELBoligosDLPFC;RELBoligosFP;RELBoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	REST	oligos;oligos;oligos	RESToligosDLPFC;RESToligosFP;RESToligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	SIN3A	oligos;oligos;oligos	SIN3AoligosDLPFC;SIN3AoligosFP;SIN3AoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	SMARCA5	oligos;oligos;oligos	SMARCA5oligosDLPFC;SMARCA5oligosFP;SMARCA5oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	SMC3	oligos;oligos;oligos	SMC3oligosDLPFC;SMC3oligosFP;SMC3oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	SOX10	oligos;oligos;oligos	SOX10oligosDLPFC;SOX10oligosFP;SOX10oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	SOX8	oligos;oligos;oligos	SOX8oligosDLPFC;SOX8oligosFP;SOX8oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	SP1	oligos;oligos;oligos	SP1oligosDLPFC;SP1oligosFP;SP1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	SP4	oligos;oligos;oligos	SP4oligosDLPFC;SP4oligosFP;SP4oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	SREBF2	oligos;oligos;oligos	SREBF2oligosDLPFC;SREBF2oligosFP;SREBF2oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	SRF	oligos;oligos;oligos	SRFoligosDLPFC;SRFoligosFP;SRFoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	TARDBP	oligos;oligos;oligos	TARDBPoligosDLPFC;TARDBPoligosFP;TARDBPoligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	TCF12	oligos;oligos;oligos	TCF12oligosDLPFC;TCF12oligosFP;TCF12oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	TRIM28	oligos;oligos;oligos	TRIM28oligosDLPFC;TRIM28oligosFP;TRIM28oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	YY1	oligos;oligos;oligos	YY1oligosDLPFC;YY1oligosFP;YY1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	ZEB1	oligos;oligos;oligos	ZEB1oligosDLPFC;ZEB1oligosFP;ZEB1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	ZEB2	oligos;oligos;oligos	ZEB2oligosDLPFC;ZEB2oligosFP;ZEB2oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	ZFP91	oligos;oligos;oligos	ZFP91oligosDLPFC;ZFP91oligosFP;ZFP91oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	ZHX1	oligos;oligos;oligos	ZHX1oligosDLPFC;ZHX1oligosFP;ZHX1oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	ZNF143	oligos;oligos;oligos	ZNF143oligosDLPFC;ZNF143oligosFP;ZNF143oligosOL
train	brainTF	brainTF	oligos_none	288	TRUE	ZNF24	oligos;oligos	ZNF24oligosDLPFC;ZNF24oligosOL
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF263	NA;NA;NA;NA	PEAKS033421;PEAKS033421;PEAKS033421;PEAKS033421
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	CTCF	NA;NA;NA;NA;NA;NA	PEAKS033680;PEAKS033680;PEAKS033680;PEAKS033680;PEAKS041922;PEAKS041922
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ELK4	NA	PEAKS033765
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	SP3	NA;NA;NA	PEAKS041179;PEAKS041179;PEAKS041179
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF692	NA;NA	PEAKS041183;PEAKS041183
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF521	NA	PEAKS041184
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	GLIS1	NA;NA;NA	PEAKS041201;PEAKS041201;PEAKS041201
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF423	NA	PEAKS041204
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF639	NA;NA;NA;NA	PEAKS041232;PEAKS041232;PEAKS041232;PEAKS041232
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZSCAN16	NA	PEAKS041236
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF791	NA;NA	PEAKS041254;PEAKS041254
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	GLI2	NA;NA	PEAKS041266;PEAKS041266
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF585B	NA;NA;NA	PEAKS041270;PEAKS041270;PEAKS041270
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	PRDM4	NA;NA	PEAKS041276;PEAKS041276
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF398	NA;NA	PEAKS041278;PEAKS041278
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF600	NA;NA	PEAKS041279;PEAKS041279
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	INSM2	NA;NA	PEAKS041286;PEAKS041286
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF101	NA	PEAKS041292
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	SALL2	NA	PEAKS041296
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF629	NA;NA;NA;NA	PEAKS041311;PEAKS041311;PEAKS041311;PEAKS041311
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF658	NA	PEAKS041312
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF10	NA;NA	PEAKS041319;PEAKS041319
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	FEZF1	NA;NA;NA	PEAKS041326;PEAKS041326;PEAKS041326
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF24	NA;NA	PEAKS041331;PEAKS041331
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF558	NA;NA	PEAKS041334;PEAKS041334
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	KLF1	NA;NA	PEAKS041345;PEAKS041345
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF426	NA;NA;NA;NA	PEAKS041361;PEAKS041361;PEAKS041361;PEAKS041361
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZBTB48	NA;NA	PEAKS041364;PEAKS041364
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	EGR2	NA;NA;NA;NA	PEAKS041372;PEAKS041372;PEAKS041372;PEAKS041372
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZIC2	NA;NA;NA	PEAKS041376;PEAKS041376;PEAKS041376
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	SP7	NA;NA;NA	PEAKS041387;PEAKS041387;PEAKS041387
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZBTB26	NA;NA	PEAKS041392;PEAKS041392
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	BCL11B	NA;NA	PEAKS041394;PEAKS041394
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	KLF17	NA;NA	PEAKS041416;PEAKS041416
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	YY2	NA	PEAKS041419
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	PRDM10	NA;NA;NA	PEAKS041420;PEAKS041420;PEAKS041420
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF670	NA	PEAKS041425
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF524	NA	PEAKS041431
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF341	NA;NA	PEAKS041457;PEAKS041457
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF16	NA	PEAKS041472
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	SCRT1	NA;NA	PEAKS041482;PEAKS041482
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF121	NA;NA	PEAKS041485;PEAKS041485
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZFHX2	NA;NA	PEAKS041487;PEAKS041487
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	OVOL3	NA	PEAKS041512
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF362	NA;NA	PEAKS041525;PEAKS041525
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZSCAN5C	NA;NA	PEAKS041532;PEAKS041532
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	REST	NA;NA	PEAKS041534;PEAKS041534
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF571	NA	PEAKS041536
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	TSHZ1	NA;NA	PEAKS041540;PEAKS041540
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	KLF9	NA;NA;NA	PEAKS041542;PEAKS041542;PEAKS041542
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZSCAN21	NA	PEAKS041549
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	PRDM6	NA;NA	PEAKS041551;PEAKS041551
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF202	NA	PEAKS041558
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF544	NA	PEAKS041575
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	PRDM1	NA;NA;NA	PEAKS041576;PEAKS041576;PEAKS041576
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF140	NA	PEAKS041580
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF547	NA;NA	PEAKS041590;PEAKS041590
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	WT1	NA;NA;NA	PEAKS041591;PEAKS041591;PEAKS041591
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZFP69B	NA;NA	PEAKS041597;PEAKS041597
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	MAZ	NA;NA;NA;NA	PEAKS041600;PEAKS041600;PEAKS041600;PEAKS041600
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF610	NA	PEAKS041608
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZXDB	NA;NA	PEAKS041610;PEAKS041610
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF239	NA;NA	PEAKS041615;PEAKS041615
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZFP3	NA;NA	PEAKS041626;PEAKS041626
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF34	NA;NA;NA;NA	PEAKS041631;PEAKS041631;PEAKS041631;PEAKS041631
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	BCL11A	NA;NA;NA	PEAKS041645;PEAKS041645;PEAKS041645
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF2	NA;NA	PEAKS041647;PEAKS041647
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF266	NA;NA;NA	PEAKS041653;PEAKS041653;PEAKS041653
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF555	NA;NA;NA	PEAKS041664;PEAKS041664;PEAKS041664
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	KLF16	NA;NA	PEAKS041672;PEAKS041672
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF580	NA;NA;NA	PEAKS041676;PEAKS041676;PEAKS041676
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF302	NA	PEAKS041682
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF664	NA;NA	PEAKS041688;PEAKS041688
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF133	NA;NA	PEAKS041689;PEAKS041689
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF391	NA;NA;NA	PEAKS041690;PEAKS041690;PEAKS041690
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZBTB17	NA;NA	PEAKS041699;PEAKS041699
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF274	NA;NA	PEAKS041712;PEAKS041874
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF146	NA;NA	PEAKS041714;PEAKS041714
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF248	NA	PEAKS041719
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZBTB20	NA;NA	PEAKS041728;PEAKS041728
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	SP2	NA;NA;NA	PEAKS041737;PEAKS041737;PEAKS041737
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF654	NA;NA;NA	PEAKS041740;PEAKS041740;PEAKS041740
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	GLI4	NA	PEAKS041743
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ATF2	NA;NA;NA	PEAKS041755;PEAKS041755;PEAKS041755
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	OSR2	NA;NA;NA	PEAKS041762;PEAKS041762;PEAKS041762
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	RBAK	NA	PEAKS041766
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF697	NA;NA;NA;NA	PEAKS041773;PEAKS041773;PEAKS041773;PEAKS041773
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF623	NA;NA;NA;NA	PEAKS041777;PEAKS041777;PEAKS041777;PEAKS041777
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF76	NA;NA	PEAKS041782;PEAKS041782
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	HIC1	NA;NA	PEAKS041817;PEAKS041817
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZSCAN4	NA;NA	PEAKS041826;PEAKS041826
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF781	NA;NA;NA	PEAKS041834;PEAKS041834;PEAKS041834
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZFP64	NA;NA	PEAKS041849;PEAKS041849
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZBTB11	NA;NA	PEAKS041850;PEAKS041850
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	KLF7	NA;NA	PEAKS041858;PEAKS041858
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF335	NA;NA;NA	PEAKS041863;PEAKS041863;PEAKS041863
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF324	NA	PEAKS041870
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF18	NA;NA	PEAKS041876;PEAKS041876
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF169	NA	PEAKS041880
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF680	NA;NA	PEAKS041894;PEAKS041894
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF707	NA;NA	PEAKS041896;PEAKS041896
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	GLIS2	NA;NA	PEAKS041906;PEAKS041906
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	SCRT2	NA;NA	PEAKS041916;PEAKS041916
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	BCL6B	NA;NA	PEAKS041935;PEAKS041935
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF366	NA;NA;NA	PEAKS041937;PEAKS041937;PEAKS041937
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF394	NA;NA;NA	PEAKS041954;PEAKS041954;PEAKS041954
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZSCAN23	NA	PEAKS041960
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	KLF8	NA;NA;NA	PEAKS041966;PEAKS041966;PEAKS041966
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	PATZ1	NA;NA	PEAKS041972;PEAKS041972
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF280D	NA;NA	PEAKS041984;PEAKS041984
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZBTB21	NA;NA;NA	PEAKS041985;PEAKS041985;PEAKS041985
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF26	NA	PEAKS041994
train	NA	GTRD	HEK293 (embryonic kidney)_none	12	FALSE	ZNF518A	NA;NA;NA;NA	PEAKS042004;PEAKS042004;PEAKS042004;PEAKS042004
